Trial Phase,Trial Number,Time,Position X,Position Y,Position Z
26,1,27.66129,-0.3099717,-0.9671353,-0.1871907
26,1,27.76134,-0.3099717,-0.9665683,-0.1860507
26,1,27.86282,-0.3100249,-0.9517684,-0.1860507
26,1,27.97233,-0.3099717,-0.8566822,-0.1871907
26,1,28.07242,-0.3099717,-0.8557642,-0.1871907
26,1,28.18362,-0.3100249,-0.9437243,-0.1871907
26,1,28.29471,-0.3100249,-0.8328313,-0.1871907
26,1,28.40561,-0.3100249,-0.9239182,-0.1871907
26,1,28.50572,-0.3100249,-0.9227452,-0.1871907
26,1,28.61679,-0.3100249,-0.8120612,-0.1860507
26,1,28.71687,-0.3100252,-0.8112642,-0.186519
26,1,28.82798,-0.3100249,-0.9001592,-0.1869869
26,1,28.93982,-0.3100249,-0.7818092,-0.1869869
26,1,29.05373,-0.309972,-0.8427169,-0.1884238
26,1,29.16059,-0.2914349,-0.9740502,-0.191349
26,1,29.26958,-0.09010866,-0.8841544,-0.2185909
26,1,29.37119,0.4180765,-0.8680772,-0.2615646
26,1,29.48294,0.5900975,-0.9205575,-0.1817362
26,1,29.58346,0.6051455,-0.9077972,-0.1454512
26,1,29.68349,0.657028,-0.8815284,-0.1978145
26,1,29.78607,0.7769545,-0.849232,-0.245398
26,1,29.89441,0.6518344,-0.7658672,-0.2482729
26,1,29.99454,0.2968009,-0.8345715,-0.1800206
26,1,30.09462,-0.1018935,-0.8337608,-0.1960897
26,1,30.20554,-0.4075605,-0.8757597,-0.1720282
26,1,30.30557,-0.4082266,-0.8751556,-0.1607841
26,1,30.40568,-0.4425727,-0.8568436,-0.1209502
26,1,30.50568,-0.7318486,-0.8852866,-0.0243322
26,1,30.61666,-0.8139946,-0.778906,-0.03112227
26,1,30.72785,-0.9485844,-0.9575908,-0.05523741
26,1,30.82934,-0.9570581,-0.9600717,-0.06019926
26,1,30.9387,-0.8454794,-0.774025,-0.06209022
26,1,31.04071,-0.8472667,-0.953226,-0.06078857
26,1,31.15442,-0.8434346,-0.816519,-0.06161445
26,1,31.26305,-0.824262,-0.9322968,-0.06570619
26,1,31.3727,-0.758921,-0.8425746,-0.07914573
26,1,31.48337,-0.6054741,-0.946279,-0.1000522
26,1,31.59434,-0.5900393,-0.8351546,-0.09715569
26,1,31.69513,-0.5900381,-0.8232132,-0.08896202
26,1,31.79543,-0.5900382,-0.8207996,-0.09017718
26,1,31.89632,-0.5900378,-0.8135301,-0.09351599
26,1,32.00541,-0.5900413,-0.9258501,-0.09998894
26,1,32.10562,-0.5900167,-0.9237684,-0.09996957
26,1,32.20667,-0.5900171,-0.9132265,-0.0999698
26,1,32.31663,-0.5900129,-0.8137003,-0.09996951
26,1,32.41669,-0.5900129,-0.8130722,-0.09996951
26,1,32.51738,-0.5900141,-0.8061344,-0.0999698
26,1,32.61757,-0.590014,-0.8042634,-0.09996986
26,1,32.72774,-0.590014,-0.9025774,-0.09996986
26,1,32.83896,-0.590014,-0.7903814,-0.09996986
26,1,32.93983,-0.590014,-0.7816544,-0.09996986
26,1,33.05383,-0.5900148,-0.8417248,-0.1000381
26,1,33.16415,-0.590014,-0.9384653,-0.09996986
26,1,33.2727,-0.590014,-0.8529422,-0.09996986
26,1,33.37347,-0.590014,-0.8452872,-0.09996986
26,1,33.48689,-0.590014,-0.9110512,-0.09996986
26,1,33.59436,-0.5900151,-0.8363683,-0.09996992
26,1,33.69436,-0.5900149,-0.8363342,-0.09996992
26,1,33.80548,-0.590014,-0.9251902,-0.09997004
26,1,33.90549,-0.5900139,-0.9251052,-0.09997016
26,1,34.00757,-0.5900139,-0.9042883,-0.09997016
26,1,34.11642,-0.5900139,-0.8158183,-0.09997016
26,1,34.21656,-0.5900117,-0.8143851,-0.09996998
26,1,34.32767,-0.6076772,-0.9032448,-0.1000332
26,1,34.42771,-0.6057385,-0.9028567,-0.1000331
26,1,34.52777,-0.5899806,-0.9022522,-0.09997755
26,1,34.63854,-0.5919201,-0.7946011,-0.09997761
26,1,34.73858,-0.5922642,-0.794141,-0.09997731
26,1,34.83936,-0.5925063,-0.7863649,-0.0999772
26,1,34.93958,-0.59285,-0.7842258,-0.09997696
26,1,35.04108,-0.59285,-0.9691886,-0.1000326
26,1,35.14975,-0.5929517,-0.8825276,-0.09997684
26,1,35.25181,-0.5929517,-0.8618675,-0.1000325
26,1,35.36138,-0.5912515,-0.9661685,-0.1000323
26,1,35.46244,-0.5934356,-0.9555165,-0.0999766
26,1,35.57553,-0.5936773,-0.8246864,-0.09997648
26,1,35.68703,-0.5936773,-0.9096464,-0.09997648
26,1,35.79653,-0.5936773,-0.8146974,-0.09997648
26,1,35.90529,-0.5917343,-0.9270502,-0.09997642
26,1,36.01639,-0.5936773,-0.8160554,-0.09997648
26,1,36.12843,-0.5937788,-0.8956972,-0.09997642
26,1,36.23857,-0.593779,-0.7942292,-0.09997636
26,1,36.33875,-0.593779,-0.7924462,-0.09997636
26,1,36.44994,-0.5918356,-0.8805311,-0.09997636
26,1,36.56085,-0.5900096,-0.9714661,-0.09996891
26,1,36.67181,-0.5900115,-0.8618191,-0.09996903
26,1,36.77484,-0.5900114,-0.831592,-0.1000375
26,1,36.88316,-0.5900114,-0.948336,-0.1000375
26,1,36.99401,-0.5900127,-0.839895,-0.1000374
26,1,37.09416,-0.5900142,-0.8383469,-0.1000374
26,1,37.19558,-0.5900146,-0.8242149,-0.1000375
26,1,37.3124,-0.5900155,-0.8559841,-0.09996951
26,1,37.41614,-0.5900148,-0.8185798,-0.1000376
26,1,37.5162,-0.5900152,-0.8179199,-0.1000377
26,1,37.61773,-0.5900142,-0.8026748,-0.1000378
26,1,37.72026,-0.5900115,-0.977358,-0.09996939
26,1,37.83179,-0.5900115,-0.8620009,-0.09996939
26,1,37.9386,-0.5900127,-0.7939718,-0.1000379
26,1,38.03972,-0.5900123,-0.7827747,-0.1000378
26,1,38.14077,-0.5900164,-0.9722801,-0.09996969
26,1,38.25076,-0.5900152,-0.8723797,-0.1000376
26,1,38.36125,-0.5900146,-0.9675009,-0.09996939
26,1,38.46128,-0.5900146,-0.9671208,-0.09996939
26,1,38.56179,-0.5900152,-0.9620835,-0.1000376
26,1,38.67175,-0.5900143,-0.8624749,-0.09996957
26,1,38.77351,-0.5900152,-0.8448785,-0.1000376
26,1,38.88283,-0.5900139,-0.9516606,-0.1000377
26,1,38.98286,-0.5900103,-0.9513354,-0.1000378
26,1,39.08599,-0.5900106,-0.9200684,-0.1000379
26,1,39.1884,-0.5900106,-0.8960304,-0.1000379
26,1,39.29908,-0.5900124,-0.7892284,-0.1000378
26,1,39.40603,-0.5900123,-0.9196653,-0.1000378
26,1,39.51616,-0.5900124,-0.8183984,-0.1000378
26,1,39.61803,-0.5900099,-0.7996703,-0.1000376
26,1,39.7189,-0.5900115,-0.7909774,-0.09996885
26,1,39.82716,-0.5900133,-0.9083923,-0.09996885
26,1,39.92822,-0.5900133,-0.8978223,-0.09996885
26,1,40.03824,-0.5900133,-0.7975832,-0.09996885
26,1,40.13833,-0.5900133,-0.7966272,-0.09996885
26,1,40.23901,-0.5900133,-0.7899042,-0.09996885
26,1,40.34132,-0.5900109,-0.9668052,-0.1000373
26,1,40.44939,-0.5900149,-0.8860831,-0.09996885
26,1,40.56039,-0.5900123,-0.9761231,-0.1000372
26,1,40.67149,-0.5900123,-0.8651301,-0.1000372
26,1,40.77154,-0.5900123,-0.8645761,-0.1000372
26,1,40.87156,-0.5900133,-0.8643721,-0.100037
26,1,40.97157,-0.5900123,-0.864301,-0.1000372
26,1,41.08281,-0.5900114,-0.9518829,-0.09996861
26,1,41.19445,-0.5900085,-0.8354288,-0.09996849
26,1,41.30485,-0.5900114,-0.9314728,-0.09996849
26,1,41.40628,-0.5900085,-0.9171397,-0.09996849
26,1,41.51594,-0.5900114,-0.8205377,-0.09996849
26,1,41.61816,-0.5900112,-0.7983606,-0.09996837
26,1,41.73092,-0.5900114,-0.8707436,-0.09996843
26,1,41.84296,-0.5900002,-0.9503949,-0.09997624
26,1,41.95305,-0.628076,-0.8494642,-0.09997612
26,1,42.06531,-0.7252243,-0.926889,-0.1000434
26,1,42.17579,-0.7280077,-0.8220998,-0.09998018
26,1,42.28374,-0.7175767,-0.9379165,-0.09070456
26,1,42.3847,-0.7208847,-0.9272928,-0.08870536
26,1,42.48547,-0.7144454,-0.9191281,-0.08767176
26,1,42.59534,-0.7144454,-0.820439,-0.08767176
26,1,42.69625,-0.7144454,-0.811304,-0.08767176
26,1,42.80637,-0.7101363,-0.9086914,-0.08485258
26,1,42.90675,-0.7020911,-0.9042497,-0.08364934
26,1,43.01655,-0.6981256,-0.8061942,-0.08348835
26,1,43.11663,-0.6922339,-0.8054546,-0.08368725
26,1,43.23051,-0.6781456,-0.8663021,-0.08290023
26,1,43.34069,-0.6567612,-0.9649332,-0.08385456
26,1,43.44923,-0.6627667,-0.8799919,-0.08458793
26,1,43.55162,-0.6586511,-0.856113,-0.08466023
26,1,43.65326,-0.6603191,-0.8392408,-0.08367586
26,1,43.76342,-0.6504228,-0.9381824,-0.08479494
26,1,43.8744,-0.6388535,-0.8294071,-0.08687657
26,1,43.98266,-0.6468238,-0.9464463,-0.0861249
26,1,44.08368,-0.6471512,-0.9375673,-0.08880681
26,1,44.19373,-0.6493373,-0.8372366,-0.08909184
26,1,44.30457,-0.6521481,-0.9299982,-0.09153265
26,1,44.40459,-0.6526237,-0.9310165,-0.09394956
26,1,44.51586,-0.6526238,-0.8183635,-0.09394956
26,1,44.61691,-0.6526237,-0.8078764,-0.09394956
26,1,44.71891,-0.6527326,-0.7882845,-0.0948419
26,1,44.827,-0.6530987,-0.908101,-0.09636468
26,1,44.93803,-0.6533558,-0.7981132,-0.09699523
26,1,45.04143,-0.6516794,-0.964664,-0.0979749
26,1,45.14159,-0.65387,-0.9632161,-0.09825492
26,1,45.2496,-0.6566451,-0.8839433,-0.1000335
26,1,45.35213,-0.6569295,-0.8587078,-0.1000344
26,1,45.46009,-0.6529497,-0.9790817,-0.1000344
26,1,45.56126,-0.6510136,-0.9673952,-0.1000334
26,1,45.67124,-0.6510136,-0.8675752,-0.1000334
26,1,45.77149,-0.6488625,-0.8650945,-0.09997922
26,1,45.87174,-0.6547097,-0.8625928,-0.0999797
26,1,45.97341,-0.6569705,-0.8458482,-0.1000335
26,1,46.07459,-0.6569706,-0.8340384,-0.09997922
26,1,46.18638,-0.6572278,-0.9161803,-0.0999791
26,1,46.29408,-0.6533548,-0.8391572,-0.09997886
26,1,46.39426,-0.6533548,-0.8373961,-0.09997886
26,1,46.50536,-0.6533548,-0.9264211,-0.09997886
26,1,46.61564,-0.6513102,-0.8235692,-0.09997898
26,1,46.72669,-0.6493734,-0.9130272,-0.09997892
26,1,46.87638,-0.6476915,-0.816181,-0.1000333
26,1,46.97822,-0.6437089,-0.7977459,-0.09997874
26,1,47.07848,-0.645901,-0.7951249,-0.09997863
26,1,47.17939,-0.6422781,-0.7860407,-0.09997833
26,1,47.28006,-0.6447242,-0.9794009,-0.1000332
26,1,47.38245,-0.6447242,-0.9554686,-0.09997809
26,1,47.48381,-0.6447242,-0.9419165,-0.09997809
26,1,47.60082,-0.64768,-0.9717498,-0.100033
26,1,47.7047,-0.6437972,-0.9329261,-0.09997743
26,1,47.80814,-0.6437972,-0.8986161,-0.09997743
26,1,47.91275,-0.64768,-0.8525127,-0.100033
26,1,48.0155,-0.6457387,-0.8249652,-0.09997749
26,1,48.11681,-0.643904,-0.811828,-0.09997725
26,1,48.21847,-0.643651,-0.795295,-0.09997743
26,1,48.32704,-0.6417097,-0.909585,-0.09997737
26,1,48.43781,-0.6419622,-0.8019159,-0.0999772
26,1,48.55087,-0.6419622,-0.8713188,-0.0999772
26,1,48.65997,-0.6419622,-0.7802829,-0.0999772
26,1,48.76176,-0.6419622,-0.9623935,-0.1000327
26,1,48.86233,-0.6419622,-0.9566327,-0.0999772
26,1,48.97182,-0.643904,-0.8618135,-0.1000328
26,1,49.07387,-0.643904,-0.8412898,-0.09997725
26,1,49.18345,-0.643904,-0.9454787,-0.09997725
26,1,49.29631,-0.643904,-0.8168637,-0.09997725
26,1,49.40473,-0.6441571,-0.9326296,-0.09997714
26,1,49.51561,-0.6441571,-0.8238556,-0.09997714
26,1,49.62651,-0.6422147,-0.9148586,-0.09997702
26,1,49.72663,-0.6422147,-0.9136435,-0.09997702
26,1,49.82758,-0.6424673,-0.9041234,-0.0999769
26,1,49.93056,-0.638581,-0.8743433,-0.09997678
26,1,50.03984,-0.6366377,-0.7816043,-0.09997672
26,1,50.14029,-0.6345882,-0.9770692,-0.1000324
26,1,50.25008,-0.6307011,-0.8791811,-0.09997654
26,1,50.36062,-0.6208755,-0.9737532,-0.1000322
26,1,50.4716,-0.6207707,-0.8639252,-0.1000323
26,1,50.57183,-0.6129924,-0.861647,-0.0999763
26,1,50.67222,-0.6108024,-0.8577541,-0.1000321
26,1,50.78216,-0.6106985,-0.9583521,-0.09997648
26,1,50.89306,-0.6106985,-0.849326,-0.09997648
26,1,50.99376,-0.6104535,-0.842401,-0.09997666
26,1,51.10512,-0.6099632,-0.9287652,-0.09997696
26,1,51.20569,-0.6094728,-0.9230592,-0.09997725
26,1,51.31527,-0.6114148,-0.8272552,-0.09997731
26,1,51.41529,-0.6133566,-0.8270233,-0.09997743
26,1,51.51539,-0.6133567,-0.8260682,-0.09997743
26,1,51.61544,-0.6133566,-0.8256083,-0.09997743
26,1,51.72634,-0.6152983,-0.9165803,-0.09997743
26,1,51.82644,-0.6152983,-0.9155343,-0.09997743
26,1,51.92653,-0.6152983,-0.9146843,-0.09997743
26,1,52.02893,-0.6191812,-0.8906143,-0.09997761
26,1,52.14058,-0.6192859,-0.9741448,-0.1000329
26,1,52.24338,-0.6154027,-0.9461751,-0.09997725
26,1,52.35629,-0.5900154,-0.8170465,-0.1000378
26,1,52.46648,-0.59,-0.915204,-0.09997731
26,1,52.57188,-0.5968466,-0.8611701,-0.09997743
26,1,52.67248,-0.6065507,-0.8552028,-0.1000334
26,1,52.78296,-0.6163552,-0.9503707,-0.1000332
26,1,52.89338,-0.6141684,-0.8461466,-0.1000332
26,1,53.00523,-0.6141684,-0.9277156,-0.1000332
26,1,53.10651,-0.6141684,-0.9149216,-0.1000332
26,1,53.21547,-0.6141684,-0.8253186,-0.1000332
26,1,53.32647,-0.6141684,-0.9152725,-0.1000332
26,1,53.43746,-0.6141684,-0.8053425,-0.1000332
26,1,53.53755,-0.6141684,-0.8045015,-0.1000332
26,1,53.63785,-0.6141684,-0.8014455,-0.1000332
26,1,53.74871,-0.6142728,-0.8928274,-0.1000331
26,1,53.84875,-0.6142728,-0.8924334,-0.1000331
26,1,53.95979,-0.6142728,-0.7820934,-0.1000331
26,1,54.07071,-0.6142728,-0.8729163,-0.1000331
26,1,54.18195,-0.614377,-0.9605073,-0.100033
26,1,54.28427,-0.614377,-0.9372553,-0.100033
26,1,54.38821,-0.614624,-0.8978553,-0.100033
26,1,54.48823,-0.614624,-0.8976643,-0.100033
26,1,54.59926,-0.6165642,-0.7873703,-0.1000332
26,1,54.70011,-0.6167728,-0.9788675,-0.09997743
26,1,54.80236,-0.6170201,-0.9563202,-0.1000328
26,1,54.90397,-0.6170201,-0.9402822,-0.1000328
26,1,55.00407,-0.615079,-0.9392672,-0.1000327
26,1,55.10408,-0.615079,-0.9391941,-0.1000327
26,1,55.21497,-0.615079,-0.8303311,-0.1000327
26,1,55.31611,-0.6128914,-0.8188721,-0.1000328
26,1,55.42624,-0.6132804,-0.9176101,-0.1000327
26,1,55.5374,-0.6135267,-0.805947,-0.1000326
26,1,55.64829,-0.6135267,-0.897096,-0.1000326
26,1,55.74831,-0.6135267,-0.896832,-0.1000326
26,1,55.84843,-0.6115845,-0.8956699,-0.1000326
26,1,55.95949,-0.6115847,-0.785112,-0.1000326
26,1,56.05965,-0.6115847,-0.7835109,-0.1000326
26,1,56.17062,-0.6115845,-0.8737949,-0.1000326
26,1,56.27068,-0.6096423,-0.8731949,-0.1000327
26,1,56.37249,-0.6096423,-0.855111,-0.0999769
26,1,56.4814,-0.6096423,-0.9659918,-0.1000325
26,1,56.59174,-0.6096423,-0.8625159,-0.0999769
26,1,56.70224,-0.6115845,-0.9575247,-0.1000326
26,1,56.80307,-0.6115845,-0.9493098,-0.1000326
26,1,56.90668,-0.6096423,-0.9131337,-0.1000325
26,1,57.01494,-0.6055125,-0.8306067,-0.1000325
26,1,57.1174,-0.6032611,-0.8059247,-0.1000327
26,1,57.22712,-0.6034018,-0.9088187,-0.1000327
26,1,57.33711,-0.6065652,-0.8088536,-0.1000323
26,1,57.43761,-0.6053517,-0.8039156,-0.1000318
26,1,57.54826,-0.6038915,-0.8973486,-0.1000313
26,1,57.65937,-0.5954509,-0.7863007,-0.100032
26,1,57.75939,-0.5979154,-0.7860786,-0.1000315
26,1,57.85941,-0.5979154,-0.7858725,-0.1000315
26,1,57.95945,-0.5979154,-0.7854865,-0.1000315
26,1,0.3533334,-0.2906253,-2.705397,1.528599
26,1,0.4558827,-0.2906253,-2.686736,1.551401
26,1,0.5563775,-0.2906253,-2.683114,1.555827
26,1,0.6668317,-0.2906253,-2.752987,1.470446
26,1,0.7668393,-0.2906253,-2.752932,1.470513
26,1,0.8779774,-0.2906253,-2.671404,1.576879
26,1,0.9890543,-0.2906253,-2.736718,1.49378
26,1,1.093876,-0.2906253,-2.701427,1.538743
26,1,1.194579,-0.2906253,-2.696281,1.545299
26,1,1.305278,-0.2906253,-2.76436,1.458562
26,1,1.416387,-0.2906253,-2.683046,1.562161
26,1,1.527305,-0.2906253,-2.749519,1.47747
26,1,1.638694,-0.2906253,-2.666156,1.58368
26,1,1.749792,-0.2906253,-2.731317,1.500661
26,1,1.860578,-0.2906253,-2.798765,1.414728
26,1,1.971623,-0.2906253,-2.717916,1.517735
26,1,2.071623,-0.2906253,-2.717913,1.517739
26,1,2.171779,-0.2906253,-2.716774,1.51919
26,1,2.282804,-0.2906253,-2.782467,1.435493
26,1,2.393762,-0.2906253,-2.702259,1.537683
26,1,2.493782,-0.2906253,-2.702111,1.537872
26,1,2.604977,-0.2906253,-2.766562,1.455756
26,1,2.716317,-0.2906253,-2.683556,1.561512
26,1,2.827032,-0.2906253,-2.75152,1.474922
26,1,2.927102,-0.2906253,-2.751006,1.475577
26,1,3.027198,-0.2906253,-2.750308,1.476465
26,1,3.127312,-0.2906253,-2.749471,1.477532
26,1,3.238144,-0.2906253,-2.670184,1.578548
26,1,3.338395,-0.2906253,-2.668344,1.580893
26,1,3.449339,-0.2906253,-2.734635,1.496434
26,1,3.560462,-0.2906253,-2.799609,1.413653
26,1,3.671631,-0.2906253,-2.71786,1.517806
26,1,3.78272,-0.2906253,-2.783086,1.434704
26,1,3.893725,-0.2906253,-2.702528,1.537341
26,1,3.996678,-0.2906253,-2.680915,1.564877
26,1,4.104849,-0.2906253,-2.767496,1.454567
26,1,4.205046,-0.2906253,-2.766059,1.456397
26,1,4.315958,-0.2906253,-2.686188,1.558158
26,1,4.416563,-0.2906253,-2.68176,1.5638
26,1,4.527215,-0.2906253,-2.750179,1.47663
26,1,4.638368,-0.2906253,-2.668543,1.58064
26,1,4.749334,-0.2906253,-2.734669,1.49639
26,1,4.860383,-0.2906253,-2.800191,1.412911
26,1,4.971468,-0.2906253,-2.719049,1.516292
26,1,5.071857,-0.2906253,-2.716201,1.519919
26,1,5.182628,-0.2906253,-2.783758,1.433848
26,1,5.293544,-0.2906253,-2.703851,1.535654
26,1,5.393557,-0.2906253,-2.703759,1.535771
26,1,5.504828,-0.2906253,-2.767649,1.454372
26,1,5.605252,-0.2906253,-2.764547,1.458323
26,1,5.715859,-0.2906253,-2.686908,1.557241
26,1,5.826986,-0.2906253,-2.751856,1.474494
26,1,5.937973,-0.2906253,-2.67144,1.576949
26,1,6.038074,-0.2906253,-2.670699,1.577893
26,1,6.149264,-0.2906253,-2.735179,1.495741
26,1,6.249364,-0.2906253,-2.734448,1.496672
26,1,6.36029,-0.2906253,-2.800873,1.412043
26,1,6.460296,-0.2906253,-2.800826,1.412103
26,1,6.560799,-0.2906253,-2.797145,1.416792
26,1,6.671242,-0.2906253,-2.720701,1.514186
26,1,6.771359,-0.2906253,-2.719849,1.515273
26,1,6.882465,-0.2906253,-2.78495,1.43233
26,1,6.982483,-0.2906253,-2.784813,1.432503
26,1,7.082602,-0.2906253,-2.783951,1.433602
26,1,7.193562,-0.2906253,-2.703724,1.535815
26,1,7.304554,-0.2906253,-2.769663,1.451806
26,1,7.404714,-0.2906253,-2.768487,1.453305
26,1,7.515715,-0.2906253,-2.687966,1.555893
26,1,7.615742,-0.2906253,-2.687765,1.55615
26,1,7.71615,-0.2906253,-2.684775,1.559958
26,1,7.826777,-0.2906253,-2.753385,1.472545
26,1,7.926835,-0.2906253,-2.75296,1.473087
26,1,8.026934,-0.2906253,-2.752242,1.474002
26,1,8.13807,-0.2906253,-2.670721,1.577864
26,1,8.249112,-0.2906253,-2.736295,1.494319
26,1,8.349166,-0.2906253,-2.735902,1.49482
26,1,8.460154,-0.2906253,-2.801868,1.410775
26,1,8.560162,-0.2906253,-2.801813,1.410845
26,1,8.660181,-0.2906253,-2.801666,1.411032
26,1,8.76057,-0.2906253,-2.798826,1.41465
26,1,8.871225,-0.2906253,-2.720825,1.514029
26,1,8.982244,-0.2906253,-2.786571,1.430265
26,1,9.08238,-0.2906253,-2.785567,1.431543
26,1,9.193316,-0.2906253,-2.705524,1.533523
26,1,9.293322,-0.2906253,-2.705482,1.533576
26,1,9.39335,-0.2906253,-2.705277,1.533838
26,1,9.504629,-0.2906253,-2.769106,1.452515
26,1,9.615449,-0.2906253,-2.689912,1.553414
26,1,9.716357,-0.2906253,-2.683262,1.561887
26,1,9.826635,-0.2906253,-2.754422,1.471224
26,1,9.926733,-0.2906253,-2.753707,1.472135
26,1,10.02678,-0.2906253,-2.753379,1.472553
26,1,10.13772,-0.2906253,-2.673263,1.574625
26,1,10.23775,-0.2906253,-2.673055,1.57489
26,1,10.33812,-0.2906253,-2.670339,1.578351
26,1,10.44896,-0.2906253,-2.737429,1.492875
26,1,10.56003,-0.2906253,-2.802754,1.409646
26,1,10.67106,-0.2906253,-2.722069,1.512443
26,1,10.77116,-0.2906253,-2.72131,1.513411
26,1,10.88218,-0.2906253,-2.787004,1.429713
26,1,10.98228,-0.2906253,-2.786325,1.430578
26,1,11.09337,-0.2906253,-2.705107,1.534054
26,1,11.20451,-0.2906253,-2.76995,1.45144
26,1,11.3046,-0.2906253,-2.769339,1.452219
26,1,11.41548,-0.2906253,-2.689654,1.553743
26,1,11.52678,-0.2906253,-2.753375,1.472558
26,1,11.638,-0.2906253,-2.671218,1.577231
26,1,11.75014,-0.2906253,-2.728744,1.503939
26,1,11.8601,-0.2906253,-2.802266,1.410267
26,1,11.96112,-0.2906253,-2.794813,1.419763
26,1,12.0711,-0.2906253,-2.721729,1.512877
26,1,12.17117,-0.2906253,-2.721242,1.513497
26,1,12.28205,-0.2906253,-2.787997,1.428447
26,1,12.38216,-0.2906253,-2.787145,1.429533
26,1,12.49323,-0.2906253,-2.70612,1.532763
26,1,12.59324,-0.2906253,-2.706089,1.532803
26,1,12.70433,-0.2906253,-2.771264,1.449766
26,1,12.81521,-0.2906253,-2.691678,1.551164
26,1,12.91562,-0.2906253,-2.688659,1.555009
26,1,13.0265,-0.2906253,-2.755438,1.469929
26,1,13.13746,-0.2906253,-2.67516,1.572208
26,1,13.2376,-0.2906253,-2.67414,1.573508
26,1,13.34873,-0.2906253,-2.739117,1.490724
26,1,13.44887,-0.2906253,-2.738038,1.492099
26,1,13.55979,-0.2906253,-2.658155,1.593874
26,1,13.65988,-0.2906253,-2.657497,1.594712
26,1,13.77078,-0.2906253,-2.724069,1.509896
26,1,13.871,-0.2906253,-2.722506,1.511887
26,1,13.98193,-0.2906253,-2.788904,1.427292
26,1,14.08205,-0.2906253,-2.787967,1.428485
26,1,14.18215,-0.2906253,-2.787235,1.429418
26,1,14.29331,-0.2906253,-2.70556,1.533477
26,1,14.40445,-0.2906253,-2.770445,1.45081
26,1,14.5153,-0.2906253,-2.690983,1.55205
26,1,14.62648,-0.2906253,-2.755581,1.469747
26,1,14.73753,-0.2906253,-2.674705,1.572788
26,1,14.84877,-0.2906253,-2.738786,1.491146
26,1,14.94898,-0.2906253,-2.737243,1.493111
26,1,15.05983,-0.2906253,-2.657825,1.594295
26,1,15.17086,-0.2906253,-2.723477,1.51065
26,1,15.28192,-0.2906253,-2.788965,1.427214
26,1,15.39307,-0.2906253,-2.707349,1.531197
26,1,15.50425,-0.2906253,-2.771852,1.449017
26,1,15.60426,-0.2906253,-2.771826,1.449051
26,1,15.70452,-0.2906253,-2.769941,1.451452
26,1,15.80481,-0.2906253,-2.767802,1.454177
26,1,15.91874,-0.2906253,-2.665824,1.584103
26,1,16.02673,-0.2906253,-2.753732,1.472104
26,1,16.12836,-0.2906253,-2.74183,1.487266
26,1,16.23812,-0.2906253,-2.670334,1.578357
26,1,16.33863,-0.2906253,-2.666638,1.583066
26,1,16.43883,-0.2906253,-2.66518,1.584924
26,1,16.54862,-0.2906253,-2.739913,1.48971
26,1,16.65961,-0.2906253,-2.659417,1.592267
26,1,16.75997,-0.2906253,-2.656819,1.595576
26,1,16.86011,-0.2906253,-2.802209,1.41034
26,1,16.9604,-0.2906253,-2.800081,1.413052
26,1,17.06178,-0.2906253,-2.789923,1.425993
26,1,17.17162,-0.2906253,-2.717972,1.517664
26,1,17.28203,-0.2906253,-2.788102,1.428313
26,1,17.3928,-0.2906253,-2.709287,1.528729
26,1,17.49343,-0.2906253,-2.704693,1.534582
26,1,17.60398,-0.2906253,-2.773821,1.446508
26,1,17.71727,-0.2906253,-2.676567,1.570415
26,1,17.82774,-0.2906253,-2.746361,1.481495
26,1,17.92824,-0.2906253,-2.742658,1.486212
26,1,18.03879,-0.2906253,-2.665464,1.584561
26,1,18.15156,-0.2906253,-2.718373,1.517152
26,1,18.26132,-0.2906253,-2.7933,1.421691
26,1,18.37141,-0.2906253,-2.719446,1.515786
26,1,18.47236,-0.2906253,-2.712541,1.524583
26,1,18.57408,-0.2906253,-2.699938,1.540639
26,1,18.68372,-0.2906253,-2.775795,1.443993
26,1,18.79341,-0.2906253,-2.70487,1.534356
26,1,18.8947,-0.2906253,-2.695421,1.546396
26,1,18.99515,-0.2906253,-2.692075,1.550657
26,1,19.10453,-0.2906253,-2.769859,1.451557
26,1,19.20473,-0.2906253,-2.76838,1.45344
26,1,19.3073,-0.2906253,-2.74954,1.477444
26,1,19.41589,-0.2906253,-2.686662,1.557555
26,1,19.52871,-0.2906253,-2.739255,1.490547
26,1,19.63961,-0.2906253,-2.659459,1.592212
26,1,19.74057,-0.2906253,-2.798815,1.414665
26,1,19.85125,-0.2906253,-2.72068,1.514213
26,1,19.95271,-0.2906253,-2.709966,1.527863
26,1,20.05946,-0.2906253,-2.660573,1.590794
26,1,20.17065,-0.2906253,-2.725065,1.508627
26,1,20.27779,-0.2906253,-2.67274,1.575292
26,1,20.38214,-0.2906253,-2.78736,1.429259
26,1,20.48246,-0.2906253,-2.784984,1.432286
26,1,20.60079,-0.2906253,-2.797203,1.416718
26,1,20.71853,-0.2906253,-2.667349,1.58216
26,1,20.82584,-0.2906253,-2.760242,1.463809
26,1,20.93552,-0.2906253,-2.689355,1.554123
26,1,21.03553,-0.2906253,-2.689342,1.55414
26,1,21.14614,-0.2906253,-2.758035,1.466621
26,1,21.24754,-0.2906253,-2.747792,1.479671
26,1,21.3504,-0.2906253,-2.726825,1.506384
26,1,21.45403,-0.2906253,-2.700287,1.540195
26,1,21.56067,-0.2906253,-2.798055,1.415632
26,1,21.66907,-0.2906253,-2.736621,1.493904
