Participant ID,Trial Number,Sample Number,Sample Order,Sample Time,Comparison Time,Condition,Path,Foil
9,30,34,right,10000,20000,H,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
9,31,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
9,32,5,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
9,33,30,right,10000,20000,VH,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
9,34,41,left,10000,20000,VH,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
9,35,44,right,10000,20000,VH,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
9,36,19,left,10000,20000,V,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
9,37,20,left,10000,20000,V,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
9,38,38,left,10000,20000,V,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
9,39,39,right,10000,20000,V,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
9,40,56,right,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
9,41,17,right,10000,20000,V,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
9,42,4,left,10000,20000,V,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
9,43,21,right,10000,20000,V,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
9,44,23,left,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
9,45,16,right,10000,20000,V,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
9,46,2,right,10000,20000,V,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
9,47,6,left,10000,20000,V,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
9,48,59,right,10000,20000,V,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
9,49,32,right,10000,20000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
9,50,29,right,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
9,51,14,left,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
9,52,51,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
9,53,37,right,10000,20000,VH,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
9,54,18,left,10000,20000,VH,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
9,55,46,left,10000,20000,VH,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
9,56,9,right,10000,20000,VH,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
9,57,40,left,10000,20000,VH,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
9,58,7,left,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
9,59,1,left,10000,20000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
9,60,48,left,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
10,1,28,left,10000,20000,V,"[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (1, 2)]","[(3, 4), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3), (0, 3)]"
10,2,26,right,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1)]"
10,3,1,left,10000,20000,V,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (2, 1)]","[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 2), (3, 2)]"
10,4,57,left,10000,20000,V,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
10,5,34,left,10000,20000,V,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
10,6,35,right,10000,20000,VH,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
10,7,6,left,10000,20000,VH,"[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (3, 3)]","[(1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (2, 3), (2, 4)]"
10,8,17,left,10000,20000,VH,"[(0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(0, 0), (0, 1), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]"
10,9,2,left,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
10,10,53,left,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
10,11,27,right,10000,20000,V,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
10,12,30,left,10000,20000,V,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
10,13,29,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
10,14,4,right,10000,20000,V,"[(2, 3), (1, 3), (1, 2), (2, 2), (2, 1), (3, 1), (4, 1)]","[(2, 3), (1, 3), (1, 2), (1, 1), (2, 1), (3, 1), (4, 1)]"
10,15,51,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 4), (3, 4), (4, 4)]","[(0, 4), (1, 4), (1, 3), (2, 3), (3, 3), (3, 4), (4, 4)]"
10,16,52,right,10000,20000,VH,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
10,17,36,left,10000,20000,VH,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
10,18,55,left,10000,20000,VH,"[(1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1), (3, 0)]","[(1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1), (3, 0)]"
10,19,48,right,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
10,20,46,left,10000,20000,VH,"[(0, 4), (0, 3), (1, 3), (1, 2), (0, 2), (0, 1), (0, 0)]","[(0, 4), (0, 3), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
10,21,59,left,10000,20000,V,"[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 4)]","[(1, 3), (2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2)]"
10,22,3,left,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
10,23,23,right,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
10,24,45,left,10000,20000,V,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]"
10,25,22,right,10000,20000,V,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
10,26,25,right,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
10,27,24,right,10000,20000,VH,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
10,28,47,right,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
10,29,20,right,10000,20000,VH,"[(2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]","[(2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0), (2, 0)]"
10,30,13,left,10000,20000,VH,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
10,31,43,right,10000,20000,H,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
10,32,32,left,10000,20000,H,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
10,33,38,right,10000,20000,H,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
10,34,40,right,10000,20000,H,"[(2, 3), (2, 4), (3, 4), (3, 3), (4, 3), (4, 2), (4, 1)]","[(2, 3), (2, 4), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1)]"
10,35,19,right,10000,20000,H,"[(2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0), (1, 0)]","[(2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0), (1, 0)]"
10,36,14,left,10000,20000,H,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
10,37,31,right,10000,20000,H,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3)]"
10,38,44,right,10000,20000,H,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
10,39,56,right,10000,20000,H,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
10,40,33,right,10000,20000,H,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]"
10,41,54,right,10000,20000,VH,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
10,42,49,right,10000,20000,VH,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
10,43,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
10,44,39,right,10000,20000,VH,"[(2, 2), (3, 2), (3, 3), (2, 3), (2, 4), (1, 4), (1, 3)]","[(2, 2), (3, 2), (3, 3), (3, 4), (2, 4), (1, 4), (1, 3)]"
10,45,12,left,10000,20000,VH,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
10,46,5,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2), (1, 1)]"
10,47,10,left,10000,20000,H,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
10,48,16,left,10000,20000,H,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
10,49,42,right,10000,20000,H,"[(1, 4), (2, 4), (2, 3), (3, 3), (3, 2), (4, 2), (4, 3)]","[(1, 4), (2, 4), (3, 4), (3, 3), (3, 2), (4, 2), (4, 3)]"
10,50,8,left,10000,20000,H,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
10,51,58,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
10,52,7,left,10000,20000,V,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
10,53,11,left,10000,20000,V,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
10,54,9,right,10000,20000,V,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
10,55,21,left,10000,20000,V,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
10,56,15,left,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
10,57,60,left,10000,20000,H,"[(4, 1), (4, 0), (3, 0), (3, 1), (2, 1), (2, 2), (3, 2)]","[(4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
10,58,37,right,10000,20000,H,"[(0, 3), (0, 4), (1, 4), (1, 3), (2, 3), (2, 2), (1, 2)]","[(0, 3), (0, 4), (1, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
10,59,18,right,10000,20000,H,"[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (0, 4)]","[(1, 1), (1, 2), (0, 2), (0, 3), (1, 3), (1, 4), (2, 4)]"
10,60,41,left,10000,20000,H,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
11,1,57,right,10000,20000,H,"[(3, 1), (3, 2), (4, 2), (4, 3), (3, 3), (3, 4), (2, 4)]","[(3, 1), (3, 2), (4, 2), (4, 3), (4, 4), (3, 4), (2, 4)]"
11,2,16,left,10000,20000,H,"[(4, 2), (4, 3), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]","[(4, 2), (3, 2), (3, 3), (3, 4), (2, 4), (2, 3), (2, 2)]"
11,3,15,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
11,4,44,right,10000,20000,H,"[(1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3), (1, 4)]","[(1, 0), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3), (1, 4)]"
11,5,24,left,10000,20000,H,"[(4, 0), (3, 0), (3, 1), (2, 1), (2, 0), (1, 0), (0, 0)]","[(4, 0), (3, 0), (3, 1), (2, 1), (1, 1), (1, 0), (0, 0)]"
11,6,23,left,10000,20000,V,"[(3, 0), (2, 0), (2, 1), (3, 1), (3, 2), (4, 2), (4, 1)]","[(3, 0), (2, 0), (2, 1), (2, 2), (3, 2), (4, 2), (4, 1)]"
11,7,8,right,10000,20000,V,"[(4, 3), (4, 4), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2)]","[(4, 3), (4, 4), (3, 4), (2, 4), (2, 3), (2, 2), (1, 2)]"
11,8,34,left,10000,20000,V,"[(3, 1), (3, 2), (2, 2), (2, 3), (3, 3), (3, 4), (4, 4)]","[(3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (3, 4), (4, 4)]"
11,9,9,right,10000,20000,V,"[(0, 2), (0, 1), (1, 1), (1, 2), (2, 2), (2, 3), (1, 3)]","[(0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (2, 3), (1, 3)]"
11,10,58,right,10000,20000,V,"[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3)]","[(4, 0), (3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (2, 2)]"
11,11,41,left,10000,20000,V,"[(2, 4), (1, 4), (1, 3), (2, 3), (2, 2), (3, 2), (3, 1)]","[(2, 4), (1, 4), (1, 3), (1, 2), (2, 2), (3, 2), (3, 1)]"
11,12,38,right,10000,20000,V,"[(0, 1), (0, 2), (1, 2), (1, 1), (2, 1), (2, 0), (1, 0)]","[(0, 1), (0, 2), (1, 2), (2, 2), (2, 1), (2, 0), (1, 0)]"
11,13,32,left,10000,20000,V,"[(3, 4), (4, 4), (4, 3), (3, 3), (3, 2), (2, 2), (1, 2)]","[(3, 4), (4, 4), (4, 3), (4, 2), (3, 2), (2, 2), (1, 2)]"
11,14,49,left,10000,20000,V,"[(0, 3), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), (1, 4)]","[(0, 3), (0, 2), (1, 2), (2, 2), (2, 3), (2, 4), (1, 4)]"
11,15,13,left,10000,20000,V,"[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (3, 1)]","[(0, 0), (0, 1), (1, 1), (1, 0), (2, 0), (2, 1), (2, 2)]"
11,16,7,right,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]"
11,17,27,left,10000,20000,H,"[(3, 2), (2, 2), (2, 3), (1, 3), (1, 2), (0, 2), (0, 1)]","[(3, 2), (2, 2), (2, 3), (1, 3), (0, 3), (0, 2), (0, 1)]"
11,18,54,right,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]","[(4, 2), (4, 1), (4, 0), (3, 0), (2, 0), (2, 1), (1, 1)]"
11,19,29,left,10000,20000,H,"[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (2, 2)]","[(0, 4), (1, 4), (1, 3), (0, 3), (0, 2), (1, 2), (1, 1)]"
11,20,2,right,10000,20000,H,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]"
11,21,14,left,10000,20000,VH,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
11,22,31,left,10000,20000,VH,"[(2, 0), (1, 0), (1, 1), (0, 1), (0, 2), (1, 2), (1, 3)]","[(2, 0), (1, 0), (0, 0), (0, 1), (0, 2), (1, 2), (1, 3)]"
11,23,52,right,10000,20000,VH,"[(3, 0), (2, 0), (2, 1), (1, 1), (1, 2), (0, 2), (0, 3)]","[(3, 0), (2, 0), (1, 0), (1, 1), (1, 2), (0, 2), (0, 3)]"
11,24,45,right,10000,20000,VH,"[(2, 2), (1, 2), (1, 1), (2, 1), (2, 0), (3, 0), (4, 0)]","[(2, 2), (1, 2), (1, 1), (1, 0), (2, 0), (3, 0), (4, 0)]"
11,25,50,right,10000,20000,VH,"[(1, 4), (0, 4), (0, 3), (1, 3), (1, 2), (2, 2), (3, 2)]","[(1, 4), (0, 4), (0, 3), (0, 2), (1, 2), (2, 2), (3, 2)]"
11,26,21,left,10000,20000,VH,"[(1, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]","[(1, 3), (2, 3), (2, 2), (2, 1), (1, 1), (0, 1), (0, 0)]"
11,27,12,right,10000,20000,VH,"[(0, 1), (0, 0), (1, 0), (1, 1), (2, 1), (2, 2), (3, 2)]","[(0, 1), (0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (3, 2)]"
11,28,53,right,10000,20000,VH,"[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (2, 2)]","[(4, 4), (3, 4), (3, 3), (4, 3), (4, 2), (3, 2), (3, 1)]"
11,29,30,right,10000,20000,VH,"[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (2, 2)]","[(4, 0), (4, 1), (3, 1), (3, 0), (2, 0), (2, 1), (1, 1)]"
11,30,43,left,10000,20000,VH,"[(1, 2), (2, 2), (2, 1), (1, 1), (1, 0), (0, 0), (0, 1)]","[(1, 2), (2, 2), (2, 1), (2, 0), (1, 0), (0, 0), (0, 1)]"
11,31,36,left,10000,20000,V,"[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (1, 3)]","[(4, 2), (3, 2), (3, 3), (2, 3), (2, 2), (1, 2), (0, 2)]"
11,32,3,right,10000,20000,V,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 3), (3, 3)]","[(4, 2), (4, 1), (3, 1), (2, 1), (2, 2), (2, 3), (3, 3)]"
11,33,22,left,10000,20000,V,"[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (3, 4)]","[(1, 2), (1, 3), (2, 3), (2, 2), (3, 2), (3, 3), (4, 3)]"
11,34,11,left,10000,20000,V,"[(3, 0), (3, 1), (4, 1), (4, 2), (3, 2), (3, 3), (2, 3)]","[(3, 0), (3, 1), (4, 1), (4, 2), (4, 3), (3, 3), (2, 3)]"
11,35,48,right,10000,20000,V,"[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 0), (1, 1), (2, 1), (2, 2), (1, 2), (1, 3)]"
11,36,26,left,10000,20000,H,"[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (2, 0)]","[(4, 2), (4, 1), (3, 1), (3, 2), (2, 2), (2, 1), (1, 1)]"
11,37,47,left,10000,20000,H,"[(4, 3), (4, 2), (3, 2), (3, 1), (2, 1), (2, 0), (3, 0)]","[(4, 3), (4, 2), (4, 1), (3, 1), (2, 1), (2, 0), (3, 0)]"
